JobID	RequiredSkill
91502	Critical Thinking
91469	Conceptual
91469	Interpersonal
91505	Evaluative
91505	Management
91510	Interpersonal
91510	Communication
91510	Development
91512	Development
91512	Management
91464	Analytical
91464	Management
91471	Evaluative
91471	Critical Thinking
91506	Management
91509	Interpersonal
91509	Communication
91509	Development
91511	Conceptual
91511	Management
91466	Interpersonal
91466	Communication
91466	Development
91472	Analytical
91503	Analytical
91503	Conceptual
91458	Analytical
91458	Development
91465	Analytical
91465	Development
91473	Conceptual
91504	Analytical
91504	Interpersonal
91508	Evaluative
91508	Management
91467	Analytical
91467	Communication
91474	Critical Thinking
90635	Evaluative
90635	Critical Thinking
91186	Communication
90637	Management
90637	Administrative
90639	Development
90639	Administrative
90640	Analytical
90640	Critical Thinking
90636	Administrative
90641	Communication
90641	Development
90642	Development
90642	Management
90644	Management
90644	Critical Thinking
90644	Development
90648	Communication
90648	Critical Thinking
90645	Evaluative
90645	Critical Thinking
90647	Interpersonal
90647	Critical Thinking
90649	Analytical
90649	Management
90650	Analytical
90650	Conceptual
90646	Administrative
90652	Evaluative
90652	Critical Thinking
90654	Conceptual
90654	Interpersonal
90656	Communication
90656	Development
90657	Administrative
90660	Interpersonal
90660	Development
90693	Evaluative
90693	Communication
90693	Administrative
90694	Communication
90694	Critical Thinking
91321	Administrative
91327	Interpersonal
91327	Administrative
90677	Critical Thinking
90684	Interpersonal
90684	Development
90653	Analytical
90653	Interpersonal
90658	Communication
90658	Critical Thinking
90678	Analytical
90678	Critical Thinking
90678	Management
90686	Evaluative
90686	Critical Thinking
90655	Management
90655	Critical Thinking
90655	Development
90659	Communication
90659	Management
90679	Development
90679	Management
90685	Interpersonal
90685	Critical Thinking
90662	Interpersonal
90662	Development
90668	Development
90668	Management
90663	Analytical
90663	Management
90669	Interpersonal
90669	Critical Thinking
90670	Analytical
90670	Interpersonal
90665	Communication
90665	Management
90666	Communication
90666	Management
90671	Analytical
90671	Critical Thinking
90671	Management
90710	Management
90710	Critical Thinking
90710	Development
90766	Interpersonal
90766	Administrative
90779	Communication
90779	Critical Thinking
90767	Conceptual
90767	Critical Thinking
90771	Evaluative
90771	Management
90782	Evaluative
90782	Administrative
90783	Evaluative
90783	Interpersonal
90780	Conceptual
90780	Communication
90769	Evaluative
90769	Interpersonal
90781	Critical Thinking
90781	Administrative
90784	Management
90784	Critical Thinking
90729	Management
90743	Conceptual
90743	Management
90754	Administrative
90770	Management
90768	Analytical
90768	Management
90703	Analytical
90703	Conceptual
90698	Conceptual
90698	Critical Thinking
90699	Management
90699	Critical Thinking
90706	Conceptual
90704	Analytical
90704	Interpersonal
90707	Interpersonal
90707	Administrative
90736	Conceptual
90736	Communication
90752	Communication
90752	Critical Thinking
90700	Analytical
90700	Evaluative
90788	Analytical
90788	Communication
90796	Interpersonal
90796	Management
90725	Communication
90725	Critical Thinking
90789	Development
90789	Management
90797	Analytical
90797	Development
90727	Development
90727	Administrative
90753	Analytical
90753	Communication
90791	Interpersonal
90791	Management
90798	Management
90798	Critical Thinking
90799	Analytical
90735	Interpersonal
90735	Communication
90735	Development
90800	Interpersonal
90800	Communication
90800	Development
90801	Management
90801	Critical Thinking
90721	Critical Thinking
90790	Development
90790	Management
90794	Analytical
90802	Evaluative
90803	Conceptual
90803	Interpersonal
90804	Analytical
90804	Development
90730	Evaluative
90730	Development
90805	Analytical
90805	Development
90806	Conceptual
90806	Development
90807	Interpersonal
90807	Administrative
90808	Development
90682	Analytical
90682	Development
90687	Evaluative
90687	Critical Thinking
90809	Development
90809	Critical Thinking
90810	Evaluative
90810	Critical Thinking
90737	Interpersonal
90737	Critical Thinking
90739	Conceptual
90739	Development
90811	Interpersonal
90811	Critical Thinking
90759	Conceptual
90759	Communication
90812	Conceptual
90812	Critical Thinking
90746	Development
90746	Administrative
90813	Evaluative
90813	Administrative
90734	Evaluative
90734	Communication
90814	Administrative
90815	Evaluative
90815	Administrative
90816	Analytical
90816	Interpersonal
90732	Interpersonal
90732	Administrative
90756	Interpersonal
90756	Administrative
90758	Analytical
90758	Administrative
90763	Interpersonal
90817	Development
90818	Development
90818	Critical Thinking
90819	Conceptual
90819	Administrative
90723	Analytical
90723	Management
90820	Analytical
90820	Critical Thinking
90820	Management
90821	Development
90775	Critical Thinking
90775	Administrative
90792	Communication
90792	Management
90822	Analytical
90822	Communication
90823	Evaluative
90823	Communication
90712	Conceptual
90712	Administrative
90713	Analytical
90711	Analytical
90846	Development
90846	Management
90848	Analytical
90848	Critical Thinking
90850	Evaluative
90850	Critical Thinking
90853	Evaluative
90853	Administrative
90854	Conceptual
90847	Analytical
90847	Management
90852	Evaluative
90852	Development
90855	Communication
90868	Evaluative
90868	Communication
90868	Administrative
90913	Evaluative
90913	Communication
90870	Conceptual
90870	Management
90869	Communication
90866	Development
90866	Administrative
90906	Management
90906	Critical Thinking
90906	Development
90909	Analytical
90909	Administrative
90919	Analytical
90919	Conceptual
90919	Evaluative
90863	Communication
90863	Administrative
90864	Development
90864	Critical Thinking
90907	Interpersonal
90907	Development
90908	Analytical
90908	Interpersonal
90910	Administrative
90920	Communication
90920	Development
90921	Evaluative
90921	Administrative
90862	Analytical
90862	Development
90914	Interpersonal
90877	Analytical
90877	Management
90878	Interpersonal
90878	Administrative
90924	Critical Thinking
90873	Communication
90873	Management
90880	Communication
90880	Administrative
90875	Analytical
90875	Communication
90879	Conceptual
90879	Evaluative
90757	Analytical
90757	Development
90937	Critical Thinking
90943	Conceptual
90943	Evaluative
90726	Interpersonal
90726	Management
90938	Management
90938	Critical Thinking
90938	Development
90944	Administrative
90749	Conceptual
90749	Critical Thinking
90940	Analytical
90940	Evaluative
90941	Interpersonal
90941	Communication
90945	Evaluative
90945	Administrative
90939	Analytical
90939	Conceptual
90939	Evaluative
90741	Evaluative
90741	Management
90728	Analytical
90728	Management
90740	Administrative
90946	Analytical
90946	Management
90887	Communication
90887	Development
90890	Communication
90890	Management
90929	Analytical
90934	Interpersonal
90934	Management
90936	Critical Thinking
90936	Administrative
90883	Communication
90884	Administrative
90891	Interpersonal
90891	Administrative
90902	Interpersonal
90902	Development
90930	Communication
90930	Development
90932	Conceptual
90932	Administrative
90681	Management
90681	Administrative
90690	Management
90690	Critical Thinking
91027	Analytical
91030	Analytical
91030	Development
91032	Interpersonal
91032	Communication
91032	Development
90676	Conceptual
90676	Evaluative
90689	Conceptual
90689	Administrative
91026	Evaluative
91026	Interpersonal
91028	Conceptual
91028	Critical Thinking
91033	Analytical
91033	Conceptual
91033	Evaluative
90680	Communication
90680	Critical Thinking
91034	Conceptual
91034	Administrative
91035	Evaluative
91035	Administrative
90691	Analytical
90691	Development
91036	Communication
91036	Critical Thinking
90950	Analytical
90950	Management
90952	Analytical
90952	Evaluative
91025	Interpersonal
91025	Communication
91037	Interpersonal
90994	Analytical
90994	Communication
91029	Analytical
91029	Development
91031	Communication
91031	Administrative
91038	Interpersonal
91038	Critical Thinking
90953	Analytical
90953	Evaluative
90955	Management
90955	Critical Thinking
90955	Development
90979	Analytical
90979	Management
90980	Management
90951	Communication
90951	Critical Thinking
90954	Analytical
90954	Conceptual
90954	Evaluative
90957	Development
90998	Evaluative
90998	Development
91002	Development
91002	Critical Thinking
90982	Evaluative
91040	Interpersonal
91040	Management
91042	Management
91043	Analytical
91043	Management
91044	Analytical
91044	Communication
90965	Conceptual
90965	Communication
90969	Evaluative
90969	Administrative
90974	Interpersonal
90974	Development
90999	Conceptual
90999	Administrative
91045	Management
91045	Administrative
90984	Interpersonal
90984	Management
91048	Communication
91048	Critical Thinking
90985	Interpersonal
90985	Development
90987	Conceptual
90987	Evaluative
91049	Conceptual
91049	Interpersonal
90986	Conceptual
90986	Management
91050	Critical Thinking
91051	Conceptual
91051	Communication
91052	Conceptual
91052	Communication
90997	Analytical
90997	Conceptual
90997	Evaluative
91003	Interpersonal
91003	Communication
91053	Evaluative
91053	Communication
91053	Administrative
91054	Analytical
91054	Evaluative
91001	Analytical
91001	Administrative
91055	Conceptual
91055	Evaluative
90993	Critical Thinking
91060	Communication
90956	Communication
90956	Critical Thinking
91061	Administrative
90996	Development
90996	Management
91004	Interpersonal
91004	Management
91062	Conceptual
91062	Management
91063	Analytical
91063	Evaluative
91064	Communication
91064	Development
91065	Development
91065	Critical Thinking
91066	Conceptual
91066	Critical Thinking
91069	Evaluative
91070	Communication
91071	Critical Thinking
91072	Analytical
91072	Administrative
91073	Conceptual
91073	Communication
91074	Evaluative
91074	Management
91075	Management
91075	Critical Thinking
91075	Development
91076	Conceptual
90964	Evaluative
90964	Administrative
90966	Conceptual
90966	Critical Thinking
90968	Interpersonal
90968	Communication
91077	Interpersonal
91077	Communication
90995	Interpersonal
90995	Critical Thinking
91078	Conceptual
91081	Conceptual
91081	Administrative
91087	Administrative
91093	Conceptual
91082	Conceptual
91082	Communication
91083	Analytical
91083	Evaluative
91088	Analytical
91085	Evaluative
91085	Management
91094	Analytical
91095	Conceptual
91095	Critical Thinking
91090	Analytical
91090	Communication
91096	Development
91096	Critical Thinking
91084	Interpersonal
91084	Communication
91089	Analytical
91089	Administrative
91091	Communication
91091	Management
91120	Communication
91120	Management
91123	Development
91166	Critical Thinking
91166	Administrative
91117	Interpersonal
91117	Communication
91167	Communication
91167	Critical Thinking
91115	Evaluative
91115	Critical Thinking
91116	Conceptual
91116	Development
91168	Administrative
91142	Conceptual
91143	Management
91143	Critical Thinking
91143	Development
91148	Evaluative
91148	Communication
91148	Administrative
91149	Conceptual
91149	Administrative
91170	Interpersonal
91170	Communication
91099	Interpersonal
91099	Communication
91110	Interpersonal
91110	Management
91133	Communication
91133	Critical Thinking
91092	Development
91092	Management
91100	Conceptual
91100	Interpersonal
91107	Communication
91107	Critical Thinking
91111	Analytical
91111	Critical Thinking
91108	Development
91108	Critical Thinking
91101	Management
91106	Evaluative
91112	Analytical
91112	Management
91109	Management
91109	Administrative
91128	Conceptual
91128	Critical Thinking
91132	Development
91134	Evaluative
91134	Critical Thinking
91105	Analytical
91122	Communication
91122	Critical Thinking
90882	Analytical
90882	Administrative
90892	Communication
90892	Critical Thinking
90897	Interpersonal
90897	Communication
90897	Development
90898	Analytical
90898	Conceptual
90928	Interpersonal
90928	Communication
90928	Development
91124	Interpersonal
91124	Critical Thinking
91138	Analytical
91138	Interpersonal
91119	Analytical
91119	Administrative
91141	Conceptual
91141	Development
91146	Management
91146	Critical Thinking
91146	Development
91147	Analytical
91147	Critical Thinking
91174	Analytical
91174	Interpersonal
91144	Conceptual
91144	Interpersonal
91172	Analytical
91145	Interpersonal
91145	Critical Thinking
91150	Interpersonal
91150	Communication
91150	Development
91173	Communication
91173	Critical Thinking
91175	Development
91175	Critical Thinking
91126	Interpersonal
91126	Communication
91130	Analytical
91130	Critical Thinking
91135	Conceptual
91135	Administrative
91137	Interpersonal
91137	Communication
91137	Development
91127	Communication
91127	Management
91131	Communication
91131	Critical Thinking
91136	Analytical
91136	Evaluative
91102	Evaluative
91102	Communication
91102	Administrative
91159	Conceptual
91161	Evaluative
91161	Interpersonal
91163	Conceptual
91163	Administrative
90849	Development
91160	Evaluative
91160	Communication
91162	Communication
91162	Administrative
91164	Communication
91103	Analytical
91103	Administrative
91252	Communication
91252	Critical Thinking
91300	Conceptual
91300	Management
91301	Analytical
91301	Administrative
91257	Interpersonal
91257	Critical Thinking
91261	Conceptual
91292	Development
91293	Evaluative
91293	Communication
91297	Evaluative
91289	Development
91289	Management
91299	Communication
91299	Development
91290	Interpersonal
91290	Management
91291	Analytical
91291	Administrative
91294	Conceptual
91294	Evaluative
91296	Analytical
91296	Communication
91298	Evaluative
91298	Development
91185	Development
91185	Management
91188	Communication
91188	Management
91304	Evaluative
91304	Communication
91304	Administrative
91179	Development
91179	Critical Thinking
91181	Development
91181	Management
91184	Analytical
91184	Administrative
91187	Conceptual
91187	Administrative
91190	Communication
91190	Development
91182	Interpersonal
91182	Development
91183	Evaluative
91183	Development
91189	Development
91305	Conceptual
91305	Administrative
91197	Critical Thinking
91200	Development
91200	Administrative
91206	Analytical
91206	Evaluative
91215	Interpersonal
91215	Critical Thinking
91203	Analytical
91203	Critical Thinking
91203	Management
91208	Conceptual
91211	Management
91211	Critical Thinking
91216	Management
91212	Evaluative
91212	Communication
91212	Administrative
91213	Analytical
91213	Communication
91210	Interpersonal
91210	Communication
91210	Development
91214	Analytical
91214	Conceptual
91229	Interpersonal
91229	Communication
91231	Management
91232	Conceptual
91232	Management
91236	Interpersonal
91236	Communication
91233	Analytical
91233	Critical Thinking
91239	Analytical
91239	Critical Thinking
91240	Conceptual
91241	Development
91241	Management
91219	Evaluative
91219	Communication
91219	Administrative
91238	Interpersonal
91238	Communication
91234	Analytical
91234	Conceptual
91237	Conceptual
91237	Development
91347	Management
91347	Administrative
91353	Development
91353	Administrative
91354	Evaluative
91354	Communication
91354	Administrative
91357	Evaluative
91357	Administrative
91322	Conceptual
91322	Management
91325	Evaluative
91325	Administrative
91356	Analytical
91356	Administrative
90744	Critical Thinking
90750	Conceptual
90750	Critical Thinking
90755	Evaluative
90755	Management
90761	Analytical
90761	Interpersonal
91374	Development
91380	Interpersonal
91380	Development
91375	Critical Thinking
91375	Administrative
91382	Evaluative
91382	Development
91334	Analytical
91334	Evaluative
91384	Development
91384	Critical Thinking
91376	Interpersonal
91376	Development
91381	Evaluative
90738	Development
90738	Critical Thinking
90724	Communication
90724	Administrative
91377	Communication
91377	Management
91385	Interpersonal
91385	Management
90748	Administrative
90751	Analytical
90751	Evaluative
91331	Conceptual
91331	Interpersonal
91378	Evaluative
91378	Communication
91378	Administrative
91383	Interpersonal
91383	Critical Thinking
90722	Management
90722	Critical Thinking
91320	Analytical
91320	Critical Thinking
91320	Management
91333	Conceptual
91333	Evaluative
91323	Evaluative
91323	Critical Thinking
91336	Communication
91336	Development
91337	Administrative
91338	Evaluative
91338	Communication
91350	Interpersonal
91350	Communication
91350	Development
91352	Conceptual
91352	Evaluative
91361	Analytical
91361	Interpersonal
91367	Analytical
91367	Management
91368	Interpersonal
91368	Communication
91370	Communication
91370	Administrative
91371	Evaluative
91371	Interpersonal
91388	Management
91388	Administrative
91394	Development
91395	Analytical
91395	Interpersonal
91324	Interpersonal
91324	Communication
91390	Interpersonal
91390	Communication
91390	Development
91326	Evaluative
91326	Development
91335	Evaluative
91335	Interpersonal
91387	Analytical
91387	Critical Thinking
91387	Management
91392	Analytical
91392	Management
90747	Interpersonal
90747	Development
90764	Communication
90764	Management
91372	Interpersonal
91372	Administrative
91389	Analytical
91389	Communication
91393	Analytical
91518	Analytical
91518	Management
91519	Evaluative
91519	Communication
91523	Conceptual
91523	Critical Thinking
91524	Communication
91524	Critical Thinking
91943	Analytical
91943	Critical Thinking
91943	Management
91944	Administrative
91525	Development
91538	Conceptual
91538	Development
91812	Interpersonal
91812	Administrative
91825	Interpersonal
91825	Communication
91825	Development
91539	Conceptual
91539	Management
91813	Analytical
91813	Critical Thinking
91813	Management
91826	Evaluative
91826	Management
91864	Conceptual
91864	Evaluative
91866	Communication
91866	Administrative
91549	Analytical
91549	Communication
91550	Critical Thinking
91550	Administrative
91551	Interpersonal
91551	Management
91553	Interpersonal
91554	Administrative
91555	Development
91555	Administrative
91637	Evaluative
91637	Management
91639	Evaluative
91639	Management
92091	Development
92091	Critical Thinking
92094	Conceptual
92094	Interpersonal
91636	Development
91636	Critical Thinking
91638	Analytical
91638	Critical Thinking
91640	Management
91640	Administrative
91655	Conceptual
91655	Communication
91687	Analytical
91687	Development
91652	Development
91652	Administrative
91654	Analytical
91654	Development
91656	Evaluative
91656	Management
91688	Analytical
91688	Development
91692	Management
91695	Conceptual
91802	Analytical
91802	Critical Thinking
91808	Interpersonal
91808	Communication
91808	Development
91719	Communication
91719	Management
91803	Analytical
91803	Development
91809	Management
91809	Critical Thinking
91912	Evaluative
91912	Management
91914	Development
91914	Management
91906	Analytical
91911	Management
91911	Critical Thinking
91913	Interpersonal
91913	Administrative
91915	Analytical
91915	Critical Thinking
91915	Management
91980	Conceptual
91980	Communication
91984	Interpersonal
91957	Critical Thinking
91957	Administrative
91963	Management
91963	Administrative
91981	Conceptual
91981	Communication
91985	Communication
91985	Management
92033	Communication
92033	Critical Thinking
92015	Analytical
92015	Critical Thinking
92015	Management
92020	Management
92020	Critical Thinking
92020	Development
92034	Analytical
92034	Conceptual
92034	Evaluative
92068	Analytical
92068	Critical Thinking
92092	Management
92095	Analytical
92095	Interpersonal
89541	Management
89541	Critical Thinking
90475	Evaluative
90475	Critical Thinking
90589	Evaluative
90589	Communication
90589	Administrative
90592	Analytical
90592	Communication
89544	Analytical
89544	Development
90590	Management
90593	Management
90601	Evaluative
90601	Interpersonal
89631	Management
89649	Analytical
89649	Conceptual
89649	Evaluative
89970	Analytical
89970	Administrative
90596	Interpersonal
90602	Management
90602	Critical Thinking
89591	Interpersonal
89591	Management
89687	Conceptual
89687	Interpersonal
90502	Development
90502	Management
90533	Communication
90533	Critical Thinking
90564	Analytical
90564	Conceptual
90564	Evaluative
90597	Communication
90597	Administrative
89555	Analytical
89555	Development
89562	Analytical
89562	Communication
89563	Interpersonal
89563	Communication
89563	Development
90490	Evaluative
90570	Evaluative
90576	Interpersonal
90576	Critical Thinking
90600	Interpersonal
90603	Conceptual
90603	Management
90609	Communication
90615	Conceptual
90615	Critical Thinking
90480	Analytical
90480	Critical Thinking
90480	Management
90489	Evaluative
90558	Evaluative
90558	Development
90563	Conceptual
90573	Conceptual
90573	Interpersonal
90611	Development
90611	Critical Thinking
89394	Conceptual
89394	Development
90606	Conceptual
90612	Interpersonal
90612	Development
89688	Critical Thinking
90580	Communication
90580	Management
90607	Conceptual
90607	Administrative
90613	Evaluative
90613	Interpersonal
89553	Conceptual
89553	Development
89557	Interpersonal
89557	Communication
90492	Evaluative
90492	Development
90574	Evaluative
90574	Communication
90574	Administrative
90608	Conceptual
90608	Interpersonal
90614	Interpersonal
90584	Analytical
90584	Critical Thinking
90584	Management
90619	Evaluative
89543	Management
89543	Administrative
90512	Interpersonal
90512	Administrative
90513	Administrative
90583	Critical Thinking
90583	Administrative
90618	Evaluative
90618	Development
89850	Analytical
89850	Administrative
89415	Analytical
89415	Administrative
89848	Communication
89848	Administrative
89851	Administrative
89431	Interpersonal
89431	Critical Thinking
89847	Evaluative
89847	Interpersonal
89852	Analytical
89870	Critical Thinking
89870	Administrative
89413	Evaluative
89413	Communication
89849	Conceptual
89849	Development
89414	Communication
89414	Administrative
89854	Interpersonal
89854	Communication
89418	Analytical
89418	Administrative
89855	Development
89855	Management
89419	Evaluative
89419	Communication
89422	Interpersonal
89422	Critical Thinking
89430	Communication
89430	Management
89859	Analytical
89859	Administrative
89424	Evaluative
89424	Interpersonal
89861	Communication
89861	Management
89423	Conceptual
89423	Development
89860	Interpersonal
89860	Critical Thinking
89710	Evaluative
89711	Interpersonal
89711	Administrative
89731	Analytical
89731	Administrative
90241	Evaluative
90249	Conceptual
90249	Interpersonal
90259	Analytical
90259	Development
90263	Analytical
90263	Critical Thinking
90265	Conceptual
90240	Conceptual
90240	Development
90247	Analytical
90247	Interpersonal
90258	Evaluative
90258	Development
90262	Analytical
90262	Conceptual
90262	Evaluative
90266	Communication
90266	Critical Thinking
90242	Interpersonal
90242	Development
90250	Evaluative
90250	Administrative
90254	Communication
90254	Management
90260	Management
90264	Communication
90267	Management
89760	Conceptual
89760	Administrative
90222	Analytical
90222	Administrative
90278	Administrative
90281	Development
90281	Administrative
90227	Evaluative
90227	Communication
90227	Administrative
90282	Analytical
90282	Critical Thinking
90282	Management
90296	Management
90296	Administrative
90299	Analytical
90299	Management
89779	Conceptual
89779	Development
90223	Communication
90279	Evaluative
90279	Critical Thinking
89794	Analytical
89799	Interpersonal
89807	Analytical
89807	Management
90283	Analytical
90283	Communication
90285	Communication
90285	Development
89793	Communication
89793	Administrative
89798	Management
89798	Critical Thinking
90159	Critical Thinking
90159	Administrative
90191	Communication
90191	Management
90289	Communication
90289	Development
90345	Evaluative
90345	Management
90292	Analytical
90292	Critical Thinking
90292	Management
90290	Analytical
90290	Critical Thinking
90293	Conceptual
90180	Communication
90180	Management
90321	Analytical
90321	Conceptual
90181	Conceptual
90181	Communication
90323	Management
90156	Analytical
90156	Management
90177	Conceptual
90177	Interpersonal
90178	Evaluative
90182	Analytical
90182	Interpersonal
90324	Analytical
90324	Conceptual
90324	Evaluative
90253	Management
90253	Critical Thinking
90253	Development
90325	Development
90325	Critical Thinking
89335	Evaluative
89335	Interpersonal
89345	Analytical
89345	Evaluative
89348	Development
89348	Administrative
89351	Management
89351	Critical Thinking
90158	Management
90158	Administrative
90162	Conceptual
90162	Interpersonal
90166	Analytical
90166	Development
90175	Interpersonal
90175	Management
90179	Management
90179	Administrative
90183	Analytical
90183	Administrative
90188	Evaluative
90188	Administrative
90322	Conceptual
90326	Management
90326	Critical Thinking
90326	Development
90330	Evaluative
90341	Evaluative
90341	Communication
89328	Conceptual
90164	Interpersonal
90164	Administrative
90185	Interpersonal
90185	Administrative
90328	Conceptual
90328	Critical Thinking
90335	Communication
90344	Communication
90344	Critical Thinking
90332	Interpersonal
90332	Development
90342	Conceptual
90342	Administrative
90168	Management
90168	Critical Thinking
90170	Analytical
90170	Conceptual
90336	Interpersonal
90336	Development
90348	Interpersonal
90348	Critical Thinking
90169	Analytical
90169	Evaluative
90186	Analytical
90186	Conceptual
90329	Analytical
90329	Interpersonal
90337	Conceptual
90337	Critical Thinking
90334	Analytical
90334	Critical Thinking
90331	Evaluative
90331	Communication
90338	Communication
90338	Development
90333	Analytical
90333	Critical Thinking
90333	Management
90339	Interpersonal
90339	Administrative
90173	Analytical
90173	Critical Thinking
90192	Evaluative
90192	Critical Thinking
90340	Analytical
90340	Communication
90346	Analytical
90346	Conceptual
90347	Conceptual
90347	Management
90350	Management
91537	Management
91537	Critical Thinking
91537	Development
91565	Analytical
91565	Critical Thinking
91570	Analytical
91570	Communication
91587	Management
91602	Interpersonal
91588	Evaluative
91588	Development
91590	Conceptual
91590	Communication
91603	Analytical
91603	Conceptual
91603	Evaluative
91617	Evaluative
91622	Communication
91622	Administrative
91618	Analytical
91618	Evaluative
91623	Conceptual
91623	Communication
91701	Development
91701	Critical Thinking
91664	Communication
91664	Critical Thinking
91700	Analytical
91700	Evaluative
91939	Communication
91939	Management
91665	Evaluative
91665	Critical Thinking
91684	Evaluative
91684	Administrative
91670	Development
91670	Administrative
91683	Evaluative
91718	Evaluative
91718	Communication
91718	Administrative
91720	Interpersonal
91720	Administrative
92071	Evaluative
91725	Evaluative
91731	Communication
91731	Management
91723	Conceptual
91723	Evaluative
91726	Conceptual
91726	Development
91733	Interpersonal
91733	Administrative
91721	Evaluative
91721	Critical Thinking
91789	Evaluative
91789	Critical Thinking
91805	Interpersonal
91805	Development
91722	Conceptual
91722	Communication
91748	Interpersonal
91748	Communication
91750	Critical Thinking
91758	Management
91758	Critical Thinking
91758	Development
91790	Conceptual
91790	Communication
91747	Management
91747	Critical Thinking
91749	Conceptual
91749	Interpersonal
91558	Interpersonal
91558	Communication
91751	Critical Thinking
91751	Administrative
91738	Development
91738	Administrative
91752	Evaluative
91752	Communication
91752	Administrative
91753	Evaluative
91753	Administrative
91743	Communication
91743	Development
91754	Analytical
91754	Interpersonal
91904	Evaluative
91904	Management
91755	Analytical
91755	Conceptual
91755	Evaluative
91757	Management
91757	Administrative
91759	Administrative
91764	Conceptual
91760	Evaluative
91760	Critical Thinking
91761	Conceptual
91761	Communication
91762	Interpersonal
91762	Management
91768	Development
91768	Administrative
91781	Analytical
91781	Critical Thinking
91807	Administrative
91780	Communication
91780	Critical Thinking
91782	Conceptual
91782	Administrative
91783	Interpersonal
91783	Development
91784	Analytical
91772	Conceptual
91772	Interpersonal
91786	Analytical
91786	Critical Thinking
91786	Management
91778	Critical Thinking
91785	Conceptual
91785	Evaluative
91827	Communication
91827	Administrative
91766	Development
91766	Management
91828	Evaluative
91828	Communication
91828	Administrative
91831	Analytical
91831	Interpersonal
91829	Conceptual
91829	Interpersonal
91844	Development
91846	Development
91846	Management
91845	Management
91845	Critical Thinking
91847	Management
91847	Critical Thinking
92047	Analytical
92047	Conceptual
91848	Analytical
91848	Critical Thinking
91837	Analytical
91837	Evaluative
91838	Analytical
91838	Conceptual
91838	Evaluative
91849	Analytical
91849	Critical Thinking
91850	Evaluative
91850	Administrative
91840	Development
91840	Management
91841	Management
91841	Critical Thinking
91851	Conceptual
91851	Interpersonal
91863	Analytical
91863	Conceptual
91865	Analytical
91865	Interpersonal
91867	Analytical
91867	Conceptual
91868	Evaluative
91868	Administrative
91869	Development
91869	Critical Thinking
91885	Analytical
91885	Critical Thinking
91886	Interpersonal
91905	Interpersonal
91905	Development
91910	Evaluative
91910	Management
91941	Critical Thinking
91941	Administrative
91977	Interpersonal
91977	Administrative
91979	Evaluative
91979	Communication
91779	Analytical
91779	Evaluative
91962	Analytical
91976	Conceptual
91976	Interpersonal
92004	Conceptual
92005	Administrative
92014	Administrative
92019	Management
92031	Communication
92031	Administrative
92032	Administrative
92046	Conceptual
92046	Administrative
92067	Conceptual
92067	Management
91669	Analytical
91669	Conceptual
92088	Analytical
92073	Conceptual
92073	Evaluative
92081	Evaluative
92081	Interpersonal
92087	Interpersonal
92087	Critical Thinking
92089	Analytical
92089	Communication
91544	Conceptual
91544	Administrative
91564	Conceptual
91573	Interpersonal
91573	Communication
91573	Development
91589	Interpersonal
91589	Management
91575	Evaluative
91575	Development
91586	Communication
91586	Critical Thinking
91592	Analytical
91592	Critical Thinking
91580	Interpersonal
91580	Communication
91580	Development
91594	Conceptual
91594	Administrative
91607	Development
91607	Critical Thinking
91608	Evaluative
91613	Development
91613	Administrative
91625	Critical Thinking
91625	Administrative
91615	Interpersonal
91615	Communication
91615	Development
91616	Interpersonal
91616	Critical Thinking
91620	Critical Thinking
91620	Administrative
91621	Analytical
91621	Administrative
91631	Conceptual
91631	Interpersonal
91635	Conceptual
91635	Critical Thinking
91634	Interpersonal
91646	Analytical
91646	Critical Thinking
91649	Development
91649	Critical Thinking
91650	Conceptual
91650	Interpersonal
91662	Development
91662	Management
91659	Interpersonal
91659	Communication
91660	Analytical
91660	Administrative
91690	Evaluative
91690	Management
91663	Interpersonal
91663	Critical Thinking
91667	Management
91667	Critical Thinking
91667	Development
91686	Evaluative
91686	Critical Thinking
91953	Development
91953	Administrative
91674	Evaluative
91674	Communication
91675	Analytical
91675	Conceptual
91675	Evaluative
91676	Development
91676	Critical Thinking
91681	Interpersonal
91681	Critical Thinking
91682	Evaluative
91682	Interpersonal
91874	Evaluative
91874	Interpersonal
91875	Analytical
91875	Critical Thinking
91875	Management
91890	Interpersonal
91890	Communication
91890	Development
91892	Evaluative
91892	Critical Thinking
91878	Management
91896	Communication
91897	Critical Thinking
91897	Administrative
91978	Management
91899	Management
91900	Development
91902	Conceptual
91902	Development
91724	Analytical
91724	Development
91727	Analytical
91727	Critical Thinking
91727	Management
91729	Interpersonal
91729	Communication
91929	Evaluative
91929	Management
91930	Interpersonal
91930	Communication
91930	Development
91928	Evaluative
91935	Conceptual
91935	Administrative
91937	Management
91938	Analytical
91938	Critical Thinking
91653	Communication
91653	Critical Thinking
91691	Evaluative
91691	Management
91961	Development
91961	Critical Thinking
91965	Interpersonal
91965	Communication
91703	Interpersonal
91703	Critical Thinking
91950	Evaluative
91950	Interpersonal
91951	Critical Thinking
91951	Administrative
91956	Analytical
91956	Conceptual
91956	Evaluative
91955	Analytical
91955	Critical Thinking
91955	Management
91969	Management
91969	Critical Thinking
91971	Administrative
91972	Communication
91972	Development
91983	Analytical
91983	Evaluative
91999	Evaluative
91999	Development
92000	Conceptual
92000	Communication
92003	Analytical
92003	Conceptual
92003	Evaluative
92017	Analytical
92017	Critical Thinking
92018	Conceptual
